fighter_id,fight_stat_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq,event_city,event_country,avg_ctrl_time,avg_reversals,avg_submission_att,avg_takedown_succ,avg_takedown_att,avg_sig_strikes_att,avg_total_strikes_succ,avg_total_strikes_att,avg_knockdowns,avg_finish_time,fighter_f_name,fighter_l_name
2124,11278,1,2124.0,4037.0,2124.0,3.0,0,1,0,172.72,145.0,180.34,0.0,41.84531143052703,20,8,0,0.0,0,0,373.0,1.0,0.0,5.0,11.0,156.0,127.0,180.0,0.0,300.0,Ricardo,Lamas
2128,13757,1,1884.0,2128.0,1884.0,3.0,0,3,0,185.42,170.0,193.04,0.0,31.61122518822724,9,2,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,255.0,Yohan,Lainesse
2130,7004,1,2130.0,1027.0,1027.0,3.0,0,1,0,175.26,145.0,175.26,0.0,39.79466119096509,11,2,0,0.0,0,0,240.0,1.0,3.0,1.0,1.0,13.0,22.0,36.0,0.0,23.0,Noad,Lahat
2133,9456,5,2133.0,1843.0,1843.0,3.0,0,3,0,185.42,170.0,187.96,1.0,40.48186173853525,14,3,0,0.0,0,0,21.0,0.0,0.0,0.0,1.0,68.0,38.0,72.0,0.0,60.0,Ryan,LaFlare
2134,12868,16,2134.0,1263.0,1263.0,3.0,0,7,1,167.64,135.0,167.64,0.0,29.06776180698152,9,3,0,0.0,8,0,176.0,0.0,0.0,2.0,4.0,160.0,102.0,199.0,0.0,300.0,Aspen,Ladd
2136,14033,5,3756.0,2136.0,3756.0,3.0,0,4,0,170.18,135.0,180.34,0.0,31.21149897330596,12,3,0,0.0,0,0,26.0,1.0,1.0,1.0,4.0,64.0,31.0,67.0,0.0,234.0,Luan,Lacerda
2137,13849,4,258.0,2137.0,258.0,3.0,0,9,0,167.64,125.0,177.8,2.0,27.802874743326488,11,5,0,1.0,14,0,40.0,0.0,2.0,1.0,2.0,117.0,51.0,120.0,2.0,244.0,Daniel,Lacerda
2145,14128,5,2145.0,3682.0,3682.0,3.0,0,0,0,180.34,155.0,182.88,0.0,32.21081451060917,12,4,0,0.0,0,0,143.0,0.0,0.0,1.0,3.0,163.0,99.0,177.0,0.0,197.0,Guram,Kutateladze
2152,8216,45,2152.0,1364.0,1364.0,3.0,0,3,0,177.8,170.0,180.34,0.0,42.899383983572896,18,7,2,1.0,31,8,420.0,1.0,0.0,2.0,5.0,47.0,84.0,116.0,0.0,300.0,Kiichi,Kunimoto
2155,10903,42,30.0,2155.0,30.0,3.0,0,3,0,172.72,170.0,177.8,0.0,39.89596167008898,20,2,0,0.0,29,6,24.0,0.0,0.0,0.0,0.0,112.0,97.0,156.0,0.0,300.0,Aleksei,Kunchenko
2158,4353,121,3478.0,2158.0,3478.0,3.0,0,0,0,172.72,155.0,182.88,0.0,39.898699520876114,24,10,0,0.0,27,0,51.0,0.0,0.0,0.0,0.0,55.0,18.0,55.0,0.0,149.0,Anton,Kuivanen
2159,4835,6,772.0,2159.0,772.0,3.0,0,5,0,182.88,185.0,185.42,0.0,34.79808350444901,15,5,0,0.0,93,4,6.0,0.0,0.0,1.0,4.0,9.0,8.0,10.0,0.0,257.0,Michael,Kuiper
2163,13814,0,2163.0,579.0,2163.0,3.0,0,11,0,190.5,205.0,195.58,0.0,32.049281314168375,30,9,0,0.0,0,0,159.0,2.0,2.0,2.0,2.0,12.0,24.0,31.0,0.0,218.0,Nikita,Krylov
2168,11429,10,691.0,2168.0,2168.0,3.0,0,3,0,187.96,170.0,185.42,0.0,37.80698151950719,28,9,0,0.0,19,7,14.0,0.0,0.0,0.0,1.0,159.0,96.0,162.0,0.0,300.0,James,Krause
2169,10395,45,607.0,2169.0,607.0,3.0,0,3,0,177.8,170.0,182.88,0.0,36.19712525667351,22,12,0,0.0,42,13,338.0,1.0,1.0,3.0,6.0,85.0,52.0,105.0,0.0,300.0,Derrick,Krantz
2171,14018,5,2171.0,3245.0,2171.0,3.0,0,2,1,160.02,115.0,162.56,0.0,38.44216290212184,15,7,0,0.0,0,0,112.0,0.0,0.0,0.0,0.0,237.0,148.0,249.0,0.0,300.0,Karolina,Kowalkiewicz
2176,6678,7,2176.0,2362.0,2362.0,3.0,0,0,0,172.72,155.0,167.64,1.0,42.2943189596167,34,14,7,0.0,83,21,162.0,0.0,0.0,1.0,8.0,55.0,61.0,95.0,0.0,300.0,Naoyuki,Kotani
2177,13579,5,909.0,2177.0,909.0,3.0,0,4,0,170.18,125.0,175.26,2.0,27.17043121149897,6,1,0,0.0,0,0,280.0,2.0,1.0,5.0,9.0,29.0,20.0,42.0,0.0,253.0,Steven,Koslow
2178,6189,117,693.0,2178.0,693.0,3.0,0,3,0,177.8,170.0,185.42,0.0,46.31622176591376,17,11,0,0.0,16,6,64.0,0.0,0.0,0.0,3.0,21.0,7.0,24.0,0.0,261.0,Josh,Koscheck
2181,14404,1,2181.0,2929.0,2181.0,3.0,0,5,0,182.88,185.0,190.5,1.0,32.89253935660506,12,2,0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,84.0,54.0,90.0,1.0,284.0,Roman,Kopylov
2183,4499,68,1497.0,2183.0,1497.0,3.0,0,6,0,193.04,240.0,208.28,0.0,48.85694729637235,27,10,2,0.0,11,0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,10.0,0.0,123.0,Cheick,Kongo
2184,10175,19,54.0,2184.0,54.0,3.0,0,2,1,162.56,115.0,167.64,0.0,35.123887748117724,6,3,0,0.0,47,0,20.0,0.0,1.0,0.0,0.0,40.0,35.0,56.0,0.0,300.0,Syuri,Kondo
2193,10286,6,2193.0,535.0,2193.0,3.0,0,3,0,177.8,170.0,180.34,1.0,35.4715947980835,16,6,0,0.0,44,5,540.0,0.0,0.0,4.0,11.0,63.0,67.0,99.0,0.0,300.0,Erik,Koch
2196,14398,5,2196.0,1874.0,2196.0,3.0,0,2,1,160.02,115.0,152.4,0.0,28.188911704312115,7,0,0,0.0,0,0,649.0,0.0,0.0,3.0,4.0,128.0,147.0,206.0,0.0,300.0,Josefine,Knutsson
2197,13738,5,2197.0,1173.0,1173.0,3.0,0,10,0,177.8,205.0,185.42,0.0,35.97535934291581,11,5,0,0.0,0,0,0.0,0.0,0.0,0.0,3.0,33.0,8.0,33.0,0.0,300.0,William,Knight
2198,9516,3,2198.0,1035.0,1035.0,3.0,0,1,0,177.8,145.0,180.34,0.0,31.696098562628336,20,5,0,0.0,18,0,12.0,0.0,0.0,0.0,0.0,42.0,62.0,93.0,0.0,300.0,Jason,Knight
2201,13232,25,2201.0,2869.0,2201.0,3.0,0,0,0,175.26,155.0,177.8,0.0,36.04380561259411,13,2,1,0.0,21,0,125.0,0.0,0.0,2.0,10.0,115.0,111.0,175.0,0.0,300.0,Drakkar,Klose
2205,14263,4,3884.0,2205.0,2205.0,3.0,0,0,0,170.18,155.0,182.88,1.0,29.086926762491444,20,4,1,0.0,5,0,365.0,0.0,0.0,3.0,5.0,108.0,94.0,151.0,0.0,300.0,Ludovit,Klein
2209,11905,16,3389.0,2209.0,3389.0,3.0,0,8,1,165.1,125.0,162.56,0.0,35.94798083504449,7,4,0,0.0,0,0,38.0,0.0,0.0,0.0,1.0,119.0,72.0,140.0,1.0,300.0,Justine,Kish
2211,14148,5,2211.0,1052.0,1052.0,3.0,0,0,0,177.8,155.0,190.5,2.0,29.949349760438057,12,6,0,0.0,0,0,380.0,0.0,1.0,3.0,14.0,107.0,86.0,147.0,0.0,300.0,Kamuela,Kirk
2212,14329,12,2811.0,2212.0,2811.0,3.0,0,3,0,182.88,170.0,180.34,1.0,23.59206023271732,6,3,0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,53.0,17.0,53.0,0.0,229.0,Yusaku,Kinoshita
2213,5578,121,2213.0,3335.0,3335.0,3.0,0,10,0,193.04,205.0,200.66,0.0,42.00958247775496,11,6,0,1.0,121,0,16.0,0.0,0.0,0.0,1.0,85.0,22.0,85.0,0.0,300.0,Kyle,Kingsbury
2216,5951,4,3502.0,2216.0,3502.0,3.0,0,4,0,170.18,135.0,180.34,0.0,34.84462696783025,11,3,0,0.0,24,0,0.0,0.0,0.0,0.0,1.0,161.0,25.0,161.0,0.0,300.0,Dustin,Kimura
2218,9280,9,2218.0,522.0,522.0,3.0,0,10,0,182.88,205.0,182.88,2.0,33.223819301848046,15,8,0,0.0,70,18,0.0,0.0,0.0,0.0,1.0,16.0,4.0,16.0,0.0,193.0,Jeremy,Kimball
2225,13990,33,2225.0,3736.0,3736.0,3.0,0,8,1,170.18,125.0,182.88,0.0,34.43394934976044,9,7,2,0.0,10,0,344.0,1.0,1.0,0.0,1.0,36.0,32.0,62.0,0.0,115.0,Ji,Yeon Kim
2232,8254,38,2232.0,3367.0,3367.0,3.0,0,3,0,187.96,170.0,193.04,1.0,42.35181382614648,22,4,1,1.0,3,3,68.0,0.0,0.0,2.0,4.0,54.0,64.0,102.0,0.0,300.0,Dong,Hyun Kim
2233,11622,6,2233.0,2007.0,2007.0,3.0,0,1,0,175.26,145.0,182.88,0.0,28.7419575633128,8,4,0,0.0,19,7,69.0,0.0,1.0,1.0,18.0,201.0,78.0,216.0,0.0,300.0,Jacob,Kilburn
2235,6684,38,2235.0,3689.0,3689.0,3.0,0,1,0,172.72,145.0,167.64,0.0,42.39835728952772,24,8,2,0.0,83,21,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,28.0,Katsunori,Kikuno
2237,14205,4,246.0,2237.0,246.0,3.0,0,7,1,170.18,135.0,167.64,0.0,32.29568788501027,17,7,0,0.0,7,4,131.0,1.0,0.0,0.0,0.0,51.0,92.0,144.0,0.0,300.0,Pannie,Kianzad
2239,12842,19,2239.0,392.0,2239.0,3.0,0,5,0,175.26,185.0,187.96,1.0,33.58521560574949,14,0,0,0.0,25,0,166.0,0.0,1.0,2.0,3.0,67.0,54.0,79.0,0.0,118.0,Aliaskhab,Khizriev
2242,12921,5,2736.0,2242.0,2242.0,3.0,0,3,0,185.42,170.0,187.96,0.0,31.84941820670773,28,6,1,0.0,0,0,48.0,0.0,0.0,1.0,1.0,125.0,49.0,125.0,2.0,255.0,Sergey,Khandozhko
2244,10624,9,2244.0,2242.0,2244.0,3.0,0,3,0,172.72,155.0,185.42,0.0,37.38809034907597,24,4,0,0.0,37,10,635.0,0.0,0.0,4.0,12.0,28.0,56.0,79.0,0.0,300.0,Rustam,Khabilov
2250,12221,3,606.0,2250.0,606.0,3.0,0,4,0,170.18,135.0,172.72,1.0,33.01574264202601,16,4,1,0.0,26,0,26.0,0.0,0.0,1.0,5.0,190.0,85.0,199.0,0.0,300.0,Casey,Kenney
2252,8881,6,227.0,2252.0,227.0,3.0,0,1,0,180.34,145.0,180.34,0.0,31.520876112251884,11,1,0,0.0,15,1,28.0,0.0,0.0,0.0,3.0,25.0,11.0,29.0,0.0,297.0,Jeremy,Kennedy
2254,7840,121,2254.0,2861.0,2861.0,3.0,0,5,0,180.34,185.0,187.96,0.0,44.563997262149215,18,6,0,0.0,62,5,234.0,0.0,0.0,3.0,8.0,108.0,51.0,115.0,0.0,165.0,Tim,Kennedy
2255,9118,24,2255.0,3683.0,3683.0,3.0,0,5,0,182.88,185.0,177.8,1.0,46.39835728952772,13,4,0,0.0,73,4,0.0,0.0,0.0,0.0,0.0,28.0,6.0,28.0,0.0,213.0,Daniel,Kelly
2258,13091,2,65.0,2258.0,65.0,3.0,0,4,0,175.26,135.0,177.8,2.0,37.17453798767967,8,3,0,0.0,23,0,2.0,0.0,0.0,0.0,0.0,49.0,21.0,50.0,0.0,229.0,Tony,Kelley
2260,13106,0,2260.0,3829.0,3829.0,3.0,0,4,0,167.64,135.0,167.64,2.0,37.59890485968515,24,14,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,147.0,Brian,Kelleher
2261,7183,1,1224.0,2261.0,1224.0,3.0,0,9,0,170.18,125.0,172.72,0.0,43.08829568788501,9,3,0,0.0,0,0,115.0,0.0,0.0,1.0,7.0,112.0,69.0,148.0,0.0,300.0,Chris,Kelades
2265,14336,13,2265.0,3941.0,3941.0,3.0,0,4,0,170.18,135.0,175.26,0.0,26.86105407255305,10,4,0,0.0,3,3,0.0,0.0,0.0,0.0,2.0,31.0,15.0,31.0,0.0,256.0,Toshiomi,Kazama
2268,7455,121,484.0,2268.0,484.0,3.0,0,1,0,170.18,145.0,175.26,0.0,45.88090349075976,36,11,2,0.0,6,0,327.0,1.0,0.0,3.0,12.0,101.0,51.0,132.0,0.0,300.0,Tatsuya,Kawajiri
2271,6912,3,2271.0,730.0,730.0,3.0,0,7,1,165.1,135.0,167.64,0.0,38.51060917180013,18,4,0,1.0,17,0,291.0,0.0,0.0,1.0,4.0,44.0,142.0,172.0,0.0,300.0,Sarah,Kaufman
2272,13478,0,2272.0,4028.0,4028.0,5.0,0,1,0,180.34,145.0,182.88,0.0,35.997262149212865,23,7,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,58.0,14.0,58.0,0.0,8.0,Calvin,Kattar
2273,14308,6,2273.0,2840.0,2273.0,3.0,0,4,0,167.64,135.0,162.56,0.0,32.26557152635181,15,2,0,0.0,4,0,0.0,0.0,0.0,0.0,2.0,311.0,173.0,327.0,0.0,300.0,Brad,Katona
2277,10496,8,2277.0,2225.0,2225.0,3.0,0,8,1,165.1,125.0,167.64,1.0,28.358658453114305,5,2,0,0.0,39,1,63.0,0.0,0.0,1.0,2.0,131.0,53.0,139.0,0.0,299.0,Nadia,Kassem
2279,12300,1,2279.0,2632.0,2632.0,3.0,0,3,0,180.34,170.0,190.5,0.0,30.184804928131417,9,2,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,21.0,6.0,21.0,0.0,158.0,Impa,Kasanganay
2283,14056,0,2283.0,4065.0,4065.0,5.0,0,9,0,162.56,125.0,175.26,0.0,30.99794661190965,24,11,0,1.0,0,0,58.0,0.0,0.0,2.0,2.0,283.0,133.0,323.0,0.0,300.0,Kai,Kara-France
2285,14392,7,2285.0,3179.0,2285.0,3.0,0,9,0,165.1,125.0,172.72,1.0,30.36002737850788,19,6,0,0.0,1,1,45.0,0.0,0.0,1.0,1.0,182.0,116.0,186.0,1.0,300.0,Manel,Kape
2286,14084,5,2286.0,1130.0,2286.0,3.0,0,4,0,175.26,135.0,185.42,0.0,36.54209445585216,19,9,0,1.0,0,0,40.0,0.0,1.0,1.0,1.0,37.0,31.0,46.0,1.0,145.0,Kyung,Ho Kang
2289,6937,117,1780.0,2289.0,1780.0,3.0,0,4,0,170.18,135.0,170.18,0.0,41.347022587269,26,12,5,0.0,0,0,350.0,0.0,1.0,2.0,2.0,17.0,77.0,81.0,0.0,129.0,Masanori,Kanehara
2291,8657,45,606.0,2291.0,606.0,3.0,0,1,0,170.18,135.0,182.88,0.0,36.76386036960986,5,3,0,0.0,81,13,0.0,0.0,0.0,0.0,1.0,30.0,3.0,30.0,0.0,256.0,Bharat,Kandare
2293,4717,0,3417.0,2293.0,3417.0,5.0,0,3,0,182.88,170.0,182.88,0.0,41.93839835728953,20,7,0,0.0,132,0,323.0,0.0,0.0,6.0,15.0,97.0,43.0,108.0,0.0,54.0,Martin,Kampmann
2295,11948,4,2295.0,3652.0,3652.0,3.0,0,1,0,170.18,145.0,175.26,0.0,29.218343600273784,8,4,1,0.0,0,0,338.0,0.0,0.0,1.0,1.0,128.0,85.0,155.0,1.0,300.0,Kai,Kamaka
2298,13609,16,1435.0,2298.0,1435.0,3.0,0,4,0,172.72,135.0,175.26,0.0,28.36139630390144,10,3,0,0.0,0,0,472.0,0.0,1.0,5.0,12.0,30.0,32.0,65.0,0.0,230.0,Saidyokub,Kakhramonov
2304,10304,75,2304.0,574.0,2304.0,3.0,0,12,1,172.72,145.0,172.72,0.0,38.71047227926078,21,2,0,1.0,44,5,112.0,0.0,0.0,0.0,0.0,216.0,138.0,234.0,0.0,300.0,Cristiane,Justino
2305,9807,16,2991.0,2305.0,2991.0,3.0,0,1,0,177.8,145.0,185.42,0.0,35.397672826830934,17,4,0,0.0,24,0,50.0,0.0,0.0,0.0,0.0,143.0,81.0,148.0,1.0,300.0,Myles,Jury
2307,14385,0,323.0,2307.0,323.0,3.0,0,10,0,193.04,205.0,198.12,0.0,30.297056810403834,15,5,1,0.0,1,1,15.0,0.0,0.0,1.0,2.0,120.0,60.0,123.0,0.0,289.0,Da,Woon Jung
2309,14349,-1,2532.0,2309.0,2532.0,5.0,0,1,0,170.18,145.0,182.88,0.0,37.02395619438741,17,8,0,0.0,3,3,15.0,0.0,0.0,0.0,1.0,124.0,35.0,126.0,0.0,23.0,Chan,Sung Jung
2311,10508,6,2311.0,2016.0,2016.0,3.0,0,3,0,180.34,170.0,182.88,0.0,36.114989733059545,13,5,0,0.0,39,1,0.0,0.0,0.0,0.0,0.0,95.0,24.0,95.0,0.0,300.0,Luke,Jumeau
2314,13689,6,818.0,2314.0,2314.0,3.0,0,0,0,182.88,155.0,175.26,2.0,29.196440793976727,7,0,0,0.0,0,0,427.0,0.0,1.0,2.0,5.0,51.0,74.0,99.0,0.0,224.0,Anshul,Jubli
2319,14374,8,2319.0,3353.0,2319.0,3.0,0,3,0,187.96,170.0,190.5,0.0,30.89664613278576,9,2,0,0.0,1,1,45.0,0.0,1.0,1.0,1.0,58.0,39.0,69.0,0.0,289.0,Kevin,Jousset
2320,14427,0,1108.0,2320.0,2320.0,3.0,0,1,0,175.26,145.0,175.26,2.0,28.32580424366872,15,6,1,0.0,0,0,0.0,0.0,1.0,0.0,0.0,9.0,8.0,10.0,0.0,192.0,Charles,Jourdain
2321,11524,5,2321.0,2778.0,2321.0,3.0,0,3,0,182.88,170.0,185.42,1.0,42.32991101984942,17,7,0,0.0,0,0,10.0,1.0,2.0,0.0,1.0,331.0,169.0,332.0,0.0,300.0,Alan,Jouban
2322,13394,2,2322.0,4027.0,4027.0,3.0,0,5,0,185.42,185.0,195.58,1.0,34.59822039698837,24,6,0,0.0,0,0,93.0,0.0,0.0,0.0,0.0,6.0,21.0,26.0,0.0,257.0,Krzysztof,Jotko
2326,6795,19,1250.0,2326.0,1250.0,3.0,0,4,0,165.1,135.0,167.64,0.0,41.51950718685831,15,12,0,0.0,102,12,48.0,0.0,0.0,2.0,6.0,37.0,11.0,37.0,0.0,266.0,Scott,Jorgensen
2327,6547,71,3154.0,2327.0,3154.0,3.0,0,0,0,175.26,155.0,185.42,0.0,43.37850787132101,27,7,0,0.0,87,4,69.0,0.0,0.0,0.0,2.0,15.0,13.0,23.0,0.0,185.0,Ivan,Jorge
2328,6712,2,2328.0,1911.0,1911.0,3.0,0,6,0,182.88,260.0,190.5,1.0,39.42505133470226,19,8,0,0.0,26,0,295.0,0.0,0.0,1.0,9.0,56.0,39.0,77.0,0.0,300.0,Shawn,Jordan
2331,7898,113,2331.0,1439.0,1439.0,3.0,0,2,1,170.18,115.0,162.56,0.0,38.47227926078029,6,4,0,0.0,24,0,3.0,0.0,0.0,0.0,1.0,73.0,33.0,86.0,0.0,219.0,Jocelyn,Jones-Lybarger
2334,13210,6,2334.0,2205.0,2205.0,3.0,0,0,0,177.8,155.0,187.96,0.0,28.914442162902123,11,2,0,1.0,7,4,137.0,0.0,0.0,0.0,3.0,105.0,78.0,141.0,0.0,300.0,Mason,Jones
2335,13781,4,2877.0,2335.0,2877.0,3.0,0,4,0,170.18,135.0,177.8,1.0,33.63997262149213,13,10,0,1.0,0,0,99.0,0.0,1.0,1.0,2.0,69.0,30.0,79.0,0.0,300.0,Trevin,Jones
2349,13792,6,2349.0,2881.0,2349.0,5.0,1,6,0,193.04,248.0,213.36,0.0,36.68446269678302,27,1,0,1.0,0,0,57.0,0.0,1.0,2.0,2.0,10.0,8.0,14.0,0.0,124.0,Jon,Jones
2351,7940,130,2351.0,935.0,935.0,3.0,0,10,0,185.42,205.0,190.5,0.0,39.5564681724846,5,3,0,0.0,26,0,8.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,52.0,Daniel,Jolly
2352,12495,6,3521.0,2352.0,3521.0,3.0,0,8,1,162.56,125.0,157.48,0.0,29.010266940451743,8,5,0,0.0,0,0,93.0,0.0,0.0,2.0,3.0,154.0,57.0,184.0,0.0,300.0,Liana,Jojua
2354,13945,5,3140.0,2354.0,3140.0,3.0,0,9,0,175.26,125.0,177.8,2.0,33.204654346338124,13,5,0,0.0,0,0,8.0,0.0,1.0,0.0,0.0,101.0,60.0,109.0,0.0,300.0,Charles,Johnson
2355,14277,1,3756.0,2355.0,3756.0,3.0,0,4,0,182.88,135.0,180.34,0.0,28.84873374401095,15,8,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,21.0,0.0,227.0,Jose,Johnson
2358,9409,6,66.0,2358.0,2358.0,3.0,0,5,0,187.96,205.0,200.66,0.0,35.34839151266256,10,0,0,0.0,37,10,215.0,0.0,2.0,3.0,4.0,55.0,55.0,82.0,0.0,42.0,Jordan,Johnson
2360,8866,42,2360.0,2807.0,2360.0,3.0,0,6,0,190.5,265.0,195.58,1.0,39.03353867214237,12,4,0,0.0,76,6,348.0,0.0,0.0,0.0,6.0,146.0,139.0,217.0,0.0,300.0,Timothy,Johnson
2362,9415,55,2244.0,2362.0,2244.0,3.0,0,0,0,180.34,155.0,190.5,0.0,39.92607802874743,23,13,1,0.0,37,10,0.0,0.0,0.0,0.0,0.0,123.0,57.0,137.0,0.0,300.0,Kajan,Johnson
2364,14021,0,3007.0,2364.0,3007.0,3.0,0,0,0,177.8,155.0,185.42,1.0,37.80698151950719,22,19,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,58.0,32.0,58.0,0.0,110.0,Michael,Johnson
2365,9350,43,2365.0,3502.0,3502.0,5.0,1,9,0,160.02,125.0,167.64,0.0,37.61533196440794,27,3,1,0.0,60,0,36.0,0.0,0.0,1.0,2.0,134.0,121.0,174.0,0.0,300.0,Demetrious,Johnson
2366,4355,4,793.0,2366.0,793.0,3.0,0,6,0,193.04,240.0,208.28,0.0,46.78713210130048,18,10,0,0.0,27,0,55.0,0.0,0.0,1.0,1.0,52.0,170.0,213.0,0.0,300.0,Lavar,Johnson
2371,4068,0,2371.0,1496.0,1496.0,3.0,0,11,0,185.42,170.0,190.5,0.0,41.74127310061601,15,15,0,0.0,135,4,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,214.0,DaMarques,Johnson
2372,8089,121,3396.0,2372.0,3396.0,5.0,1,10,0,187.96,205.0,198.12,0.0,40.05201916495551,22,6,0,0.0,89,0,158.0,0.0,0.0,1.0,3.0,36.0,22.0,36.0,0.0,217.0,Anthony,Johnson
2373,14425,2,3945.0,2373.0,2373.0,3.0,0,4,0,170.18,135.0,167.64,0.0,29.987679671457904,14,2,0,0.0,0,0,279.0,0.0,0.0,2.0,6.0,92.0,52.0,104.0,0.0,300.0,Miles,Johns
2374,11144,24,2374.0,2416.0,2374.0,3.0,0,4,0,170.18,135.0,180.34,0.0,32.09034907597536,17,2,0,0.0,19,7,522.0,0.0,1.0,8.0,19.0,19.0,30.0,39.0,0.0,300.0,Brett,Johns
2376,8728,123,2376.0,1247.0,1247.0,3.0,0,4,0,165.1,125.0,180.34,1.0,27.5728952772074,6,2,0,0.0,79,0,55.0,0.0,0.0,0.0,2.0,28.0,9.0,29.0,0.0,114.0,Carls,John De Tomas
2377,10131,72,416.0,2377.0,416.0,3.0,0,1,0,182.88,145.0,182.88,0.0,31.68788501026694,9,1,0,0.0,49,15,9.0,0.0,1.0,1.0,3.0,63.0,23.0,65.0,0.0,300.0,Sung,Bin Jo
2380,6367,15,3842.0,2380.0,3842.0,3.0,0,10,0,185.42,205.0,185.42,0.0,42.32443531827516,19,5,0,0.0,108,6,24.0,0.0,0.0,0.0,0.0,61.0,46.0,74.0,0.0,300.0,Ryan,Jimmo
2390,14384,7,2390.0,1865.0,1865.0,3.0,0,1,0,170.18,145.0,172.72,2.0,30.390143737166323,12,3,0,0.0,1,1,7.0,0.0,0.0,0.0,1.0,68.0,43.0,70.0,0.0,199.0,Jack,Jenkins
2391,12893,0,2201.0,2391.0,2201.0,3.0,0,0,0,182.88,155.0,180.34,2.0,32.48459958932238,15,9,0,0.0,0,0,10.0,0.0,0.0,0.0,0.0,38.0,28.0,48.0,0.0,33.0,Brandon,Jenkins
2396,13071,6,16.0,2396.0,16.0,3.0,0,2,1,167.64,115.0,165.1,0.0,36.602327173169066,16,5,0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,85.0,44.0,86.0,0.0,148.0,Joanna,Jedrzejczyk
2397,12101,43,949.0,2397.0,949.0,3.0,0,1,0,170.18,145.0,172.72,0.0,34.62286105407255,16,8,0,0.0,0,0,173.0,3.0,2.0,2.0,2.0,92.0,51.0,101.0,0.0,300.0,Justin,Jaynes
2398,14158,4,2398.0,2806.0,2806.0,3.0,0,2,1,160.02,115.0,162.56,0.0,25.07049965776865,10,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,Yazmin,Jauregui
2400,14401,4,3389.0,2400.0,3389.0,3.0,0,8,1,170.18,125.0,172.72,0.0,35.06639288158795,9,3,0,0.0,0,0,180.0,0.0,0.0,2.0,10.0,206.0,95.0,225.0,0.0,300.0,Jasmine,Jasudavicius
2401,8026,59,2401.0,2252.0,2252.0,3.0,0,1,0,170.18,145.0,185.42,0.0,40.01095140314853,14,7,0,1.0,58,6,233.0,0.0,0.0,0.0,1.0,36.0,95.0,116.0,1.0,300.0,Rony,Jason
2409,8679,1,862.0,2409.0,2409.0,3.0,0,5,0,190.5,185.0,193.04,0.0,42.59000684462697,10,3,0,0.0,0,0,14.0,0.0,0.0,0.0,0.0,267.0,200.0,312.0,0.0,58.0,Ryan,Janes
2410,13967,34,981.0,2410.0,2410.0,3.0,0,2,1,160.02,115.0,162.56,0.0,35.81930184804928,19,3,0,0.0,11,0,722.0,1.0,0.0,3.0,7.0,43.0,91.0,116.0,0.0,300.0,Virna,Jandiroba
2413,14270,19,2413.0,1432.0,2413.0,3.0,0,10,0,190.5,205.0,193.04,0.0,35.97262149212868,19,7,1,0.0,5,0,4.0,0.0,0.0,0.0,0.0,33.0,10.0,33.0,1.0,82.0,Dustin,Jacoby
2416,13927,16,80.0,2416.0,2416.0,3.0,0,4,0,177.8,135.0,190.5,1.0,31.91786447638604,13,2,0,0.0,0,0,77.0,0.0,0.0,0.0,0.0,21.0,10.0,23.0,1.0,222.0,Montel,Jackson
2418,13412,5,2418.0,973.0,973.0,3.0,0,3,0,187.96,170.0,187.96,0.0,39.00889801505818,1,2,0,1.0,0,0,0.0,0.0,0.0,0.0,1.0,15.0,11.0,16.0,0.0,93.0,Mike,Jackson
2420,14257,15,1139.0,2420.0,1139.0,3.0,0,1,0,180.34,145.0,180.34,2.0,35.62765229295003,22,6,1,1.0,5,0,370.0,0.0,0.0,3.0,13.0,173.0,75.0,184.0,0.0,300.0,Damon,Jackson
2422,6280,6,2422.0,1890.0,2422.0,3.0,0,11,0,185.42,205.0,185.42,0.0,45.76317590691308,37,12,0,0.0,110,5,71.0,0.0,0.0,0.0,0.0,211.0,114.0,230.0,0.0,300.0,Quinton,Jackson
2425,6638,75,2425.0,3952.0,3952.0,3.0,0,4,0,170.18,135.0,172.72,0.0,44.82135523613963,20,11,0,0.0,104,5,218.0,0.0,0.0,2.0,2.0,10.0,18.0,26.0,0.0,261.0,Yves,Jabouin
